170,tt0395169,"inspired true events film takes place rwanda 1990s million tutsis killed genocide went mostly unnoticed rest world hotel owner paul rusesabagina houses thousand refuges hotel attempt save lives"
171,tt0353969,"1986 gyunggi province body young woman found brutally raped murdered two months later series rapes murders commences similar circumstances country never known crimes dark whispers serial murderer grow louder special task force set area two local detectives park doo-man jo young-goo joined detective seoul requested assigned case"
172,tt0363163,"april 1945 germany stands brink defeat russian army closing east allied expeditionary force attacking west berlin capital third reich adolf hitler proclaims germany still achieve victory orders generals advisers fight last man end finally come hitler lies dead hand left military must find way end killing battle berlin lay arms surrender"
173,tt0372784,"driven tragedy billionaire bruce wayne dedicates life uncovering defeating corruption plagues home gotham city unable work within system instead creates new identity symbol fear criminal underworld - batman"
174,tt0434409,"world great britain become fascist state masked vigilante known ' v ' conducts guerrilla warfare oppressive british government ' v ' rescues young woman secret police finds ally continue fight free people britain"
175,tt0405094,"tragic love story set east berlin backdrop undercover stasi controlled culture stasi captain wieler ordered follow author dreyman plunges deeper deeper life reaches threshold doubting system"
176,tt0457430,"living tyrannical stepfather new home pregnant mother 10-year-old ofelia feels alone explores decaying labyrinth guarded mysterious faun claims know destiny wishes return real father ofelia must complete three terrifying tasks"
177,tt0407887,"take south boston irish mafia police send one infiltrate underworld realizing syndicate done likewise undercover cop curries favor mob kingpin career criminal rises police ranks sides soon discover mole among"
178,tt0482571,"mysterious story two magicians whose intense rivalry leads life-long battle supremacy -- full obsession deceit jealousy dangerous deadly consequences"
179,tt0382932,"rat named remy dreams becoming great french chef despite family wishes obvious problem rat decidedly rodent-phobic profession fate places remy sewers paris finds ideally situated beneath restaurant made famous culinary hero auguste gusteau despite apparent dangers unlikely - certainly unwanted - visitor kitchen fine french restaurant remy passion cooking soon sets motion hilarious exciting rat race turns culinary world paris upside"
180,tt0476735,"turkish man whose wife died giving birth son military coup finally returns home estranged father turning back family farm takes 8 year-old tries repair relations"
181,tt0758758,"true story top student athlete christopher mccandless graduating emory university 1992 abandoned possessions gave entire 24,000 savings account charity hitchhiked alaska live wilderness"
182,tt0477348,"llewelyn moss stumbles upon dead bodies million hoard heroin texas desert methodical killer anton chigurh comes looking local sheriff ed tom bell hot trail roles prey predator blur violent pursuit money justice collide"
183,tt0469494,"ruthless oil prospector daniel plainview learns oil-rich land california bought cheaply moves operation begins manipulating exploiting local landowners selling property using young adopted son project image caring family man plainview gains cooperation almost locals lofty promises build schools cultivate land make community flourish time plainview gradual accumulation wealth power causes true self surface begins slowly alienate everyone life"
184,tt0986264,"ishaan awasthi eight-year-old whose world filled wonders one else seems appreciate colours fish dogs kites n't seem important adults much interested things like homework marks neatness ishaan seem get anything right class ; sent boarding school life changes forever"
185,tt0468569,"batman raises stakes war crime help lt. jim gordon district attorney harvey dent batman sets dismantle remaining criminal organizations plague streets partnership proves effective soon find prey reign chaos unleashed rising criminal mastermind known terrified citizens gotham joker"
186,tt0910970,"wall夷똢 last robot left earth overrun garbage humans fled outer space 700 years continued try clean mess developed rather interesting human-like qualities ship arrives sleek new type robot wall夷똢 thinks finally found friend stows away ship leaves"
187,tt1205489,"walt kowalski widower holds onto prejudices despite changes michigan neighborhood world around kowalski grumpy tough-minded unhappy old man ca n't get along either kids neighbors korean war veteran whose prize possession 1972 gran torino keeps mint condition neighbor thao young hmong teenager pressure gang member cousin tries steal gran torino kowalski sets reform youth drawn life thao family kowalski soon taking steps protect gangs infest neighborhood"
188,tt0361748,"nazi-occupied france world war ii group jewish-american soldiers known basterds chosen specifically spread fear throughout third reich scalping brutally killing nazis basterds lead lt. aldo raine soon cross paths french-jewish teenage girl runs movie theater paris targeted soldiers"
189,tt1049413,"carl fredricksen spent entire life dreaming exploring globe experiencing life fullest age 78 life seems passed twist fate ( persistent 8-year old wilderness explorer named russell ) gives new lease life"
190,tt1305806,"retired legal counselor writes novel hoping find closure one past unresolved homicide cases unreciprocated love superior - still haunt decades later"
191,tt0978762,"tale friendship two unlikely pen pals : mary lonely eight-year-old girl living suburbs melbourne max forty-four-year old severely obese man living new york mid-1970 homely friendless australian girl 8 picks name manhattan phone book writes ; includes chocolate bar writes back chocolate thus begins 20-year correspondence two ever meet face face"
192,tt1028532,"drama based true story college professor bond abandoned dog takes home"
193,tt1187043,"tradition ?쨎rris bueller day comes refreshing comedy rebellious prankster crafty mind heart gold rascal joker dreamer genius ... 've never met college student quite like rancho moment arrives india prestigious university rancho outlandish schemes turn campus upside 遊엓ong lives two newfound best friends together make life miserable virus school uptight heartless dean rancho catches eye dean sexy daughter virus sets sights flunking 3 idiots"
194,tt1130884,"world war ii soldier-turned-u.s. marshal teddy daniels investigates disappearance patient hospital criminally insane efforts compromised troubling visions also mysterious doctor"
195,tt0892769,"son viking leader cusp manhood shy hiccup horrendous haddock iii faces rite passage : must kill dragon prove warrior mettle downing feared dragon realizes longer wants destroy instead befriends beast names toothless much chagrin warrior father"
196,tt0435761,"woody buzz rest andy toys n't played years andy go college gang find accidentally left nefarious day care center toys must band together escape return home andy"
197,tt1375666,"cobb skilled thief commits corporate espionage infiltrating subconscious targets offered chance regain old life payment task considered impossible : inception implantation another person idea target subconscious"
198,tt1255953,"mother last wishes send twins jeanne simon journey middle east search tangled roots adapted wajdi mouawad acclaimed play incendies tells powerful moving tale two young adults ' voyage core deep-rooted hatred never-ending wars enduring love"
199,tt1201607,"harry ron hermione continue quest vanquish evil voldemort things begin look hopeless young wizards harry discovers trio magical objects endow powers rival voldemort formidable skills"
200,tt1454029,"aibileen clark middle-aged african-american maid spent life raising white children recently lost son ; minny jackson african-american maid often offended employers despite family struggles money desperate need jobs ; eugenia skeeter phelan young white woman recently moved back home graduating college find childhood maid mysteriously disappeared three stories intertwine explain life jackson mississippi revolves around help ; yet always kept certain distance racial lines"
201,tt1832382,"married couple faced difficult decision - improve life child moving another country stay iran look deteriorating parent alzheimer disease"
202,tt1291584,"inspirational story estranged family finds redemption unlikeliest places 已죋e mma ring tommy riordan ( tom hardy ) ex-marine tragic past returns home enlists father ( nick nolte ) recovering alcoholic former wrestling coach train ?턯arta biggest mma tournament ever held tommy underdog brother brendan ( joel edgerton ) fights way tournament two brothers must finally confront forces pulled apart ensues gut-wrenching soul-stirring unforgettable battle lives"
203,tt1345836,"following death district attorney harvey dent batman assumes responsibility dent crimes protect late attorney reputation subsequently hunted gotham city police department eight years later batman encounters mysterious selina kyle villainous bane new terrorist leader overwhelms gotham finest dark knight resurfaces protect city branded enemy"
204,tt1675434,"true story two men never met quadriplegic aristocrat injured paragliding accident young man projects"
205,tt2106476,"teacher lives lonely life struggling son custody life slowly gets better finds love receives good news son new luck brutally shattered innocent little lie"
206,tt1853728,"help german bounty hunter freed slave sets rescue wife brutal mississippi plantation owner"
207,tt1392214,"keller dover daughter friend go missing takes matters hands police pursue multiple leads pressure mounts far desperate father go protect family"
208,tt1979320,"biographical drama centered rivalry formula 1 drivers james hunt niki lauda 1976 formula one motor-racing season"
209,tt2024544,"pre-civil war united states solomon northup free black man upstate new york abducted sold slavery facing cruelty well unexpected kindnesses solomon struggles stay alive retain dignity twelfth year unforgettable odyssey solomon chance meeting canadian abolitionist forever alter life"
210,tt0993846,"new york stockbroker refuses cooperate large securities fraud case involving corruption wall street corporate banking world mob infiltration based jordan belfort autobiography"
211,tt2278388,"grand budapest hotel tells legendary concierge famous european hotel wars friendship young employee becomes trusted story involves theft recovery priceless renaissance painting battle enormous family fortune slow sudden upheavals transformed europe first half 20th century"
212,tt0816692,"interstellar chronicles adventures group explorers make use newly discovered wormhole surpass limitations human space travel conquer vast distances involved interstellar voyage"
213,tt2582802,"direction ruthless instructor talented young drummer begins pursue perfection cost even humanity"
214,tt2267998,"wife disappearance become focus intense media circus man sees spotlight turned suspected may innocent"
215,tt3011894,"six short stories explore extremities human behavior involving people distress"
216,tt1392190,"apocalyptic story set furthest reaches planet stark desert landscape humanity broken everyone crazed fighting necessities life within world exist two rebels run might able restore order max man action man words seeks peace mind following loss wife child aftermath chaos furiosa woman action woman believes path survival may achieved make across desert back childhood homeland"
217,tt2096673,"growing bumpy road exception riley uprooted midwest life father starts new job san francisco like us riley guided emotions - joy fear anger disgust sadness emotions live headquarters control center inside riley mind help advise everyday life riley emotions struggle adjust new life san francisco turmoil ensues headquarters although joy riley main important emotion tries keep things positive emotions conflict best navigate new city house school"
218,tt3170832,"jack young boy 5 years old lived life one room believes everything within real things world happen suddenly tells things outside room"
219,tt1895587,"true story boston globe uncovered massive scandal child abuse cover-up within local catholic archdiocese shaking entire catholic church core"
220,tt2119532,"wwii american army medic desmond doss served battle okinawa refuses kill people becomes first conscientious objector american history receive congressional medal honor"
221,tt5074352,"dangal extraordinary true story based life mahavir singh two daughters geeta babita phogat film traces inspirational journey father trains daughters become world class wrestlers"
222,tt3315342,"near future weary logan cares ailing professor hideout mexican border logan attempts hide world legacy upended young mutant arrives pursued dark forces"
